filename,height,weight,label,xmin,ymin,xmax,ymax,path
Lizard_359,762,1024,Lizard,172.8,0.0,1023.2002560000001,725.219022,./data/annotations/train/Lizard_359.txt
Lizard_36,576,1024,Lizard,199.68,292.693248,1016.32,424.106496,./data/annotations/train/Lizard_36.txt
Lizard_360,683,1024,Lizard,424.96,169.789019,866.56,527.306735,./data/annotations/train/Lizard_360.txt
Lizard_361,768,1024,Lizard,0.0,15.36,941.056,761.856,./data/annotations/train/Lizard_361.txt
Lizard_362,683,1024,Lizard,369.92,150.56735,658.56,441.450903,./data/annotations/train/Lizard_362.txt
Lizard_363,1024,683,Lizard,0.6406540000000001,216.96,478.61225,601.6,./data/annotations/train/Lizard_363.txt
Lizard_364,1024,681,Lizard,3.840159,349.44,567.7136069999999,833.28,./data/annotations/train/Lizard_364.txt
Lizard_365,768,1024,Lizard,439.04,120.320256,807.68,463.359744,./data/annotations/train/Lizard_365.txt
Lizard_366,767,1024,Lizard,130.56,306.031466,640.0,640.2340750000001,./data/annotations/train/Lizard_366.txt
Lizard_367,768,1024,Lizard,245.12,22.400256000000002,977.92,768.0,./data/annotations/train/Lizard_367.txt
Lizard_368,874,1024,Lizard,178.936832,70.70223000000001,867.617792,740.1171840000001,./data/annotations/train/Lizard_368.txt
Lizard_369,768,1024,Lizard,88.96,0.639744,617.6,757.119744,./data/annotations/train/Lizard_369.txt
Lizard_37,683,1024,Lizard,13.312,335.867982,891.904,452.60292699999997,./data/annotations/train/Lizard_37.txt
Lizard_370,665,1024,Lizard,117.76,166.41026499999998,790.4,547.872885,./data/annotations/train/Lizard_370.txt
Lizard_371,768,1024,Lizard,3.072,78.848256,423.936,643.071744,./data/annotations/train/Lizard_371.txt
Lizard_372,768,1024,Lizard,382.08,358.400256,686.08,501.12,./data/annotations/train/Lizard_372.txt
Lizard_373,680,1024,Lizard,115.2,158.1544,752.0,646.06392,./data/annotations/train/Lizard_373.txt
Lizard_374,683,1024,Lizard,236.8,272.303221,1021.44,613.8032210000001,./data/annotations/train/Lizard_374.txt
Lizard_375,772,1024,Lizard,262.144,30.716336,1019.904,765.856424,./data/annotations/train/Lizard_375.txt
Lizard_376,576,1024,Lizard,139.52,158.079744,894.72,543.9997440000001,./data/annotations/train/Lizard_376.txt
Lizard_377,862,1024,Lizard,209.28,224.14586000000003,795.52,860.0786019999999,./data/annotations/train/Lizard_377.txt
Lizard_378,498,1024,Lizard,125.44,193.31115,1008.64,446.791656,./data/annotations/train/Lizard_378.txt
Lizard_379,683,1024,Lizard,144.64,71.76007800000001,896.64,657.371791,./data/annotations/train/Lizard_379.txt
Lizard_38,683,1024,Lizard,119.467008,435.41249999999997,570.88,670.19375,./data/annotations/train/Lizard_38.txt
Lizard_380,710,1024,Lizard,237.227008,306.3579,872.96,663.91816,./data/annotations/train/Lizard_380.txt
Lizard_381,768,1024,Lizard,142.72,170.240256,841.6,767.360256,./data/annotations/train/Lizard_381.txt
Lizard_382,1004,1024,Lizard,118.4,283.656104,704.64,927.1628760000001,./data/annotations/train/Lizard_382.txt
Lizard_383,683,1024,Lizard,472.96,269.739922,1023.36,682.3593460000001,./data/annotations/train/Lizard_383.txt
Lizard_384,768,1024,Lizard,102.4,46.719744000000006,885.12,602.240256,./data/annotations/train/Lizard_384.txt
Lizard_385,768,1024,Lizard,0.0,278.4,705.92,469.76025599999997,./data/annotations/train/Lizard_385.txt
Lizard_386,655,1024,Lizard,0.0,308.12903,464.22528,619.862525,./data/annotations/train/Lizard_386.txt
Lizard_387,1024,768,Lizard,127.35974399999998,197.76,657.920256,851.84,./data/annotations/train/Lizard_387.txt
Lizard_388,682,1024,Lizard,81.28,179.9457,1024.0,646.779474,./data/annotations/train/Lizard_388.txt
Lizard_389,683,1024,Lizard,92.16,232.57857500000003,809.6,409.415471,./data/annotations/train/Lizard_389.txt
Lizard_39,1024,686,Lizard,122.84750799999999,259.040256,464.63123,696.855552,./data/annotations/train/Lizard_39.txt
Lizard_390,572,1024,Lizard,199.68,147.15901200000002,547.84,313.512056,./data/annotations/train/Lizard_390.txt
Lizard_391,683,1024,Lizard,138.88,21.143631,1024.0,675.9521229999999,./data/annotations/train/Lizard_391.txt
Lizard_392,768,1024,Lizard,140.16,240.63974399999998,816.0,451.20000000000005,./data/annotations/train/Lizard_392.txt
Lizard_393,1024,848,Lizard,206.720352,143.36,819.2002239999999,955.52,./data/annotations/train/Lizard_393.txt
Lizard_394,533,1024,Lizard,7.68,7.046793,958.08,500.968832,./data/annotations/train/Lizard_394.txt
Lizard_395,685,1024,Lizard,256.64,115.125895,921.6,684.36021,./data/annotations/train/Lizard_395.txt
Lizard_396,714,1024,Lizard,225.08543999999998,101.40442200000001,1015.663616,714.0,./data/annotations/train/Lizard_396.txt
Lizard_397,744,1024,Lizard,37.12,180.40214400000002,850.56,651.239568,./data/annotations/train/Lizard_397.txt
Lizard_398,768,1024,Lizard,426.24,222.71999999999997,997.76,364.160256,./data/annotations/train/Lizard_398.txt
Lizard_399,660,1024,Lizard,38.4,135.71316000000002,556.16,546.69252,./data/annotations/train/Lizard_399.txt
Lizard_4,768,1024,Lizard,177.28,231.680256,1021.44,414.08025599999996,./data/annotations/train/Lizard_4.txt
Lizard_40,768,1024,Lizard,12.99968,108.0,775.999488,753.000192,./data/annotations/train/Lizard_40.txt
Lizard_400,683,1024,Lizard,267.52,82.65187900000001,684.8,608.6773059999999,./data/annotations/train/Lizard_400.txt
Lizard_401,768,1024,Lizard,0.0,166.400256,976.0,637.4399999999999,./data/annotations/train/Lizard_401.txt
Lizard_402,680,1024,Lizard,0.656384,329.49808,726.836224,512.62548,./data/annotations/train/Lizard_402.txt
Lizard_403,1024,1024,Lizard,177.359872,113.77766399999999,910.2223359999999,624.104448,./data/annotations/train/Lizard_403.txt
Lizard_404,768,768,Lizard,247.27910400000002,229.555968,622.839552,541.82016,./data/annotations/train/Lizard_404.txt
Lizard_405,768,1024,Lizard,120.32,309.759744,684.8,440.319744,./data/annotations/train/Lizard_405.txt
Lizard_406,768,1024,Lizard,245.12,272.64,808.32,588.159744,./data/annotations/train/Lizard_406.txt
Lizard_407,683,1024,Lizard,161.92,97.296765,979.84,617.0686440000001,./data/annotations/train/Lizard_407.txt
Lizard_408,680,1024,Lizard,161.28,170.96015999999997,634.24,486.62908,./data/annotations/train/Lizard_408.txt
Lizard_409,683,1024,Lizard,216.96,248.596291,660.48,682.3593460000001,./data/annotations/train/Lizard_409.txt
Lizard_41,1024,726,Lizard,213.83095799999998,113.92,587.074092,686.72,./data/annotations/train/Lizard_41.txt
Lizard_410,697,1024,Lizard,82.506752,154.07394100000002,1017.582592,664.901059,./data/annotations/train/Lizard_410.txt
Lizard_411,768,1024,Lizard,293.12,129.920256,967.68,623.360256,./data/annotations/train/Lizard_411.txt
Lizard_412,768,1024,Lizard,0.0,229.11974400000003,934.4,638.7202560000001,./data/annotations/train/Lizard_412.txt
Lizard_413,767,1024,Lizard,404.48,204.87490400000002,997.12,522.430545,./data/annotations/train/Lizard_413.txt
Lizard_414,768,1024,Lizard,259.84,179.840256,645.76,616.959744,./data/annotations/train/Lizard_414.txt
Lizard_415,683,1024,Lizard,465.28,345.985261,1017.6,609.958614,./data/annotations/train/Lizard_415.txt
Lizard_416,1024,819,Lizard,59.719023,118.04467199999999,671.124636,1004.089344,./data/annotations/train/Lizard_416.txt
Lizard_417,768,1024,Lizard,243.84,239.36025600000002,1022.72,552.320256,./data/annotations/train/Lizard_417.txt
Lizard_418,768,1024,Lizard,281.6,310.400256,1024.0,651.519744,./data/annotations/train/Lizard_418.txt
Lizard_419,563,1024,Lizard,23.68,1.9215190000000002,1021.44,514.962588,./data/annotations/train/Lizard_419.txt
Lizard_42,1024,683,Lizard,262.05139099999997,113.92,424.151879,997.12,./data/annotations/train/Lizard_42.txt
Lizard_420,681,1024,Lizard,359.68,64.704534,564.48,399.75925800000005,./data/annotations/train/Lizard_420.txt
Lizard_421,683,1024,Lizard,430.08,274.225183,775.04,432.481064,./data/annotations/train/Lizard_421.txt
Lizard_422,1024,832,Lizard,36.479872,83.2,696.959744,933.76,./data/annotations/train/Lizard_422.txt
Lizard_423,768,1024,Lizard,308.48,110.07974399999999,769.92,768.0,./data/annotations/train/Lizard_423.txt
Lizard_424,477,1024,Lizard,74.88,33.888942,1022.72,436.71735,./data/annotations/train/Lizard_424.txt
Lizard_425,768,1024,Lizard,0.0,58.239744,938.88,768.0,./data/annotations/train/Lizard_425.txt
Lizard_426,768,1024,Lizard,270.72,268.160256,954.88,489.59999999999997,./data/annotations/train/Lizard_426.txt
Lizard_427,683,1024,Lizard,526.08,111.484041,1006.08,497.83391900000004,./data/annotations/train/Lizard_427.txt
Lizard_428,683,1024,Lizard,387.84,78.80795499999999,869.12,625.3356759999999,./data/annotations/train/Lizard_428.txt
Lizard_429,1002,1024,Lizard,266.24,249.05912399999997,531.84,888.674802,./data/annotations/train/Lizard_429.txt
Lizard_43,1024,748,Lizard,4.000304,149.999616,673.000284,1004.000256,./data/annotations/train/Lizard_43.txt
Lizard_430,680,1024,Lizard,201.6,187.6086,885.12,567.94756,./data/annotations/train/Lizard_430.txt
Lizard_431,1024,1024,Lizard,68.600832,53.542912,455.11065599999995,992.2088960000001,./data/annotations/train/Lizard_431.txt
Lizard_432,683,1024,Lizard,218.24,306.260615,1018.88,595.8628600000001,./data/annotations/train/Lizard_432.txt
Lizard_433,665,1024,Lizard,172.273664,175.40572,881.29536,665.0,./data/annotations/train/Lizard_433.txt
Lizard_434,768,1024,Lizard,379.52,195.20025600000002,657.92,699.519744,./data/annotations/train/Lizard_434.txt
Lizard_435,683,1024,Lizard,14.999552,235.999722,848.0,553.9997410000001,./data/annotations/train/Lizard_435.txt
Lizard_436,1024,1024,Lizard,135.68,428.8,913.92,671.36,./data/annotations/train/Lizard_436.txt
Lizard_437,641,1024,Lizard,164.48,183.783033,771.84,408.549683,./data/annotations/train/Lizard_437.txt
Lizard_438,575,1024,Lizard,277.76,321.07885,660.48,511.67985000000004,./data/annotations/train/Lizard_438.txt
Lizard_439,323,1024,Lizard,129.92,103.821567,938.88,265.321567,./data/annotations/train/Lizard_439.txt
Lizard_44,683,1024,Lizard,143.36,243.471059,955.52,444.01420199999995,./data/annotations/train/Lizard_44.txt
Lizard_440,701,1024,Lizard,260.388864,232.69134200000002,721.188864,420.014665,./data/annotations/train/Lizard_440.txt
Lizard_441,829,768,Lizard,164.7936,238.855625,388.664064,555.948125,./data/annotations/train/Lizard_441.txt
Lizard_442,768,1024,Lizard,349.44,286.08,771.2,485.76,./data/annotations/train/Lizard_442.txt
Lizard_443,807,1024,Lizard,155.456512,71.88756,952.072192,682.548495,./data/annotations/train/Lizard_443.txt
Lizard_444,576,1024,Lizard,182.4,429.440256,528.64,536.319936,./data/annotations/train/Lizard_444.txt
Lizard_445,685,1024,Lizard,209.999872,195.999735,776.999936,451.99999,./data/annotations/train/Lizard_445.txt
Lizard_446,776,1024,Lizard,271.36,177.353248,1004.8,715.814992,./data/annotations/train/Lizard_446.txt
Lizard_447,683,1024,Lizard,225.92,192.21395800000002,604.8,574.078575,./data/annotations/train/Lizard_447.txt
Lizard_448,768,1024,Lizard,315.52,174.22540800000002,729.6,579.6833280000001,./data/annotations/train/Lizard_448.txt
Lizard_449,768,1024,Lizard,3.84,76.16025599999999,937.6,702.080256,./data/annotations/train/Lizard_449.txt
Lizard_45,626,1024,Lizard,63.200256,138.488728,845.599744,493.915878,./data/annotations/train/Lizard_45.txt
Lizard_450,767,1024,Lizard,0.0,312.741949,801.051648,620.011353,./data/annotations/train/Lizard_450.txt
Lizard_451,685,1024,Lizard,200.96,170.7705,1017.6,659.4166200000001,./data/annotations/train/Lizard_451.txt
Lizard_452,768,1024,Lizard,392.96,268.79999999999995,622.08,413.43974399999996,./data/annotations/train/Lizard_452.txt
Lizard_453,1024,685,Lizard,172.689185,179.84,612.7263350000001,944.64,./data/annotations/train/Lizard_453.txt
Lizard_454,651,1024,Lizard,440.32,102.51948,918.4,647.155194,./data/annotations/train/Lizard_454.txt
Lizard_455,768,1024,Lizard,317.44,128.000256,635.52,594.560256,./data/annotations/train/Lizard_455.txt
Lizard_456,768,1024,Lizard,187.52,101.12025600000001,705.28,726.399744,./data/annotations/train/Lizard_456.txt
Lizard_457,685,1024,Lizard,149.12,97.30836,982.4,668.99566,./data/annotations/train/Lizard_457.txt
Lizard_458,820,1024,Lizard,124.16,276.53434,863.36,692.6154600000001,./data/annotations/train/Lizard_458.txt
Lizard_459,523,1024,Lizard,436.75340800000004,35.847989,1024.0,435.299699,./data/annotations/train/Lizard_459.txt
Lizard_46,1024,1024,Lizard,376.96,220.16,718.08,605.44,./data/annotations/train/Lizard_46.txt
Lizard_460,1024,1024,Lizard,28.8,214.4,908.8,1024.0,./data/annotations/train/Lizard_460.txt
Lizard_461,1024,498,Lizard,119.05935000000001,209.92,395.583312,904.96,./data/annotations/train/Lizard_461.txt
Lizard_462,768,1024,Lizard,149.12,290.55974399999997,661.12,511.359744,./data/annotations/train/Lizard_462.txt
Lizard_463,682,1024,Lizard,84.800512,98.342354,898.400256,607.6435859999999,./data/annotations/train/Lizard_463.txt
Lizard_464,768,1024,Lizard,31.36,211.20000000000002,965.76,637.4399999999999,./data/annotations/train/Lizard_464.txt
Lizard_465,768,1024,Lizard,335.36,251.52,693.12,650.240256,./data/annotations/train/Lizard_465.txt
Lizard_466,1024,768,Lizard,160.13337600000003,28.8,484.2432,977.92,./data/annotations/train/Lizard_466.txt
Lizard_467,768,1024,Lizard,151.68,214.400256,753.28,757.119744,./data/annotations/train/Lizard_467.txt
Lizard_468,682,1024,Lizard,270.08,22.392106000000002,507.52,288.538514,./data/annotations/train/Lizard_468.txt
Lizard_469,632,1024,Lizard,35.2,182.677704,745.6,472.397248,./data/annotations/train/Lizard_469.txt
Lizard_47,768,1024,Lizard,42.000384000000004,0.0,1020.9996800000001,732.0,./data/annotations/train/Lizard_47.txt
Lizard_470,683,1024,Lizard,289.92,123.657833,1024.0,663.778331,./data/annotations/train/Lizard_470.txt
Lizard_471,577,1024,Lizard,110.08,145.370534,990.08,473.89587,./data/annotations/train/Lizard_471.txt
Lizard_472,768,1024,Lizard,154.88,237.44025600000003,801.28,627.2002560000001,./data/annotations/train/Lizard_472.txt
Lizard_473,696,1024,Lizard,340.304896,112.058784,748.466176,592.165152,./data/annotations/train/Lizard_473.txt
Lizard_474,684,1024,Lizard,119.04,19.853784,595.2,479.05649999999997,./data/annotations/train/Lizard_474.txt
Lizard_475,683,1024,Lizard,0.0,94.185017,796.16,603.5513910000001,./data/annotations/train/Lizard_475.txt
Lizard_476,683,1024,Lizard,304.64,174.27359700000002,968.96,609.31796,./data/annotations/train/Lizard_476.txt
Lizard_477,683,1024,Lizard,131.2,157.615227,840.32,536.917228,./data/annotations/train/Lizard_477.txt
Lizard_478,768,1024,Lizard,0.0,167.19974399999998,944.0,744.800256,./data/annotations/train/Lizard_478.txt
Lizard_479,1024,574,Lizard,332.11352999999997,297.6,499.13030999999995,998.4,./data/annotations/train/Lizard_479.txt
Lizard_48,740,1024,Lizard,171.804672,203.7849,1020.587008,483.84604,./data/annotations/train/Lizard_48.txt
Lizard_480,683,1024,Lizard,0.0,151.208004,700.8,597.785505,./data/annotations/train/Lizard_480.txt
Lizard_481,768,1024,Lizard,192.0,247.46649599999995,736.0,746.6664959999999,./data/annotations/train/Lizard_481.txt
Lizard_482,768,1024,Lizard,135.68,70.45862399999999,1011.84,768.0,./data/annotations/train/Lizard_482.txt
Lizard_483,686,1024,Lizard,102.4,151.875598,544.427008,686.0,./data/annotations/train/Lizard_483.txt
Lizard_484,680,1024,Lizard,154.88,130.62120000000002,931.2,662.0718,./data/annotations/train/Lizard_484.txt
Lizard_485,579,1024,Lizard,39.140352,122.78621399999999,946.777088,536.660046,./data/annotations/train/Lizard_485.txt
Lizard_486,683,1024,Lizard,356.48,165.30375800000002,839.68,683.0,./data/annotations/train/Lizard_486.txt
Lizard_487,679,1024,Lizard,416.64,240.626057,589.44,465.252837,./data/annotations/train/Lizard_487.txt
Lizard_488,734,1024,Lizard,81.28,40.955732,1001.6,610.49349,./data/annotations/train/Lizard_488.txt
Lizard_489,768,1024,Lizard,135.68,29.439743999999997,564.48,549.12,./data/annotations/train/Lizard_489.txt
Lizard_49,768,1024,Lizard,173.44,202.23974399999997,789.76,739.839744,./data/annotations/train/Lizard_49.txt
Lizard_490,768,1024,Lizard,387.2,163.2,860.8,476.15999999999997,./data/annotations/train/Lizard_490.txt
Lizard_491,768,1024,Lizard,76.16,231.680256,1018.24,765.440256,./data/annotations/train/Lizard_491.txt
Lizard_492,683,1024,Lizard,417.28,249.23762799999997,795.52,517.696242,./data/annotations/train/Lizard_492.txt
Lizard_493,685,1024,Lizard,374.675456,337.41319,757.827584,581.57185,./data/annotations/train/Lizard_493.txt
Lizard_494,768,1024,Lizard,314.000384,289.999872,739.00032,514.0001279999999,./data/annotations/train/Lizard_494.txt
Lizard_495,768,1024,Lizard,324.48,142.07999999999998,684.16,447.36,./data/annotations/train/Lizard_495.txt
Lizard_496,768,1024,Lizard,72.96,316.160256,482.56,565.760256,./data/annotations/train/Lizard_496.txt
Lizard_497,1024,768,Lizard,296.96025599999996,71.68,549.759744,966.4,./data/annotations/train/Lizard_497.txt
Lizard_498,683,1024,Lizard,231.68,117.89126399999999,1014.4,624.695022,./data/annotations/train/Lizard_498.txt
Lizard_499,852,1024,Lizard,35.2,161.310012,429.44,587.630364,./data/annotations/train/Lizard_499.txt
Lizard_5,768,1024,Lizard,0.0,208.640256,764.8,767.360256,./data/annotations/train/Lizard_5.txt
Lizard_50,768,1024,Lizard,76.16,108.80025600000002,1020.16,767.360256,./data/annotations/train/Lizard_50.txt
Lizard_500,683,1024,Lizard,56.999936,131.000083,808.999936,545.999762,./data/annotations/train/Lizard_500.txt
Lizard_501,683,1024,Lizard,314.24,176.836896,1013.76,647.7606149999999,./data/annotations/train/Lizard_501.txt
Lizard_502,682,1024,Lizard,0.0,208.32781199999997,789.943296,643.258308,./data/annotations/train/Lizard_502.txt
Lizard_503,683,1024,Lizard,358.4,188.413746,988.16,628.7288199999999,./data/annotations/train/Lizard_503.txt
Lizard_504,768,1024,Lizard,121.6,211.37587200000002,1009.28,709.7111040000001,./data/annotations/train/Lizard_504.txt
Lizard_505,612,1024,Lizard,103.68,93.56255999999999,1024.0,551.120688,./data/annotations/train/Lizard_505.txt
Lizard_506,683,1024,Lizard,145.28,343.74024000000003,960.64,533.853973,./data/annotations/train/Lizard_506.txt
Lizard_507,768,1024,Lizard,24.96,81.92025600000001,754.56,768.0,./data/annotations/train/Lizard_507.txt
Lizard_508,684,1024,Lizard,149.12,92.224404,755.84,684.0,./data/annotations/train/Lizard_508.txt
Lizard_509,890,1024,Lizard,311.088128,273.62426999999997,728.03328,671.10005,./data/annotations/train/Lizard_509.txt
Lizard_51,690,1024,Lizard,144.64,96.74076,814.72,689.35899,./data/annotations/train/Lizard_51.txt
Lizard_510,580,1024,Lizard,278.943744,43.5,724.528128,557.0418599999999,./data/annotations/train/Lizard_510.txt
Lizard_511,768,940,Lizard,41.7125,56.99788799999999,890.65,728.630784,./data/annotations/train/Lizard_511.txt
Lizard_512,768,1024,Lizard,332.000256,0.0,675.2,453.59999999999997,./data/annotations/train/Lizard_512.txt
Lizard_513,1024,843,Lizard,0.0,171.80774399999999,670.568565,932.278272,./data/annotations/train/Lizard_513.txt
Lizard_514,771,1024,Lizard,114.347008,90.405147,1024.0,726.650538,./data/annotations/train/Lizard_514.txt
Lizard_515,768,1024,Lizard,239.36,264.320256,721.28,538.239744,./data/annotations/train/Lizard_515.txt
Lizard_516,699,1024,Lizard,189.79328,100.61336100000001,987.8067199999999,507.48099,./data/annotations/train/Lizard_516.txt
Lizard_517,678,1024,Lizard,410.24,74.266086,1024.0,676.0792260000001,./data/annotations/train/Lizard_517.txt
Lizard_518,1024,819,Lizard,44.183412000000004,203.52,688.3695,875.52,./data/annotations/train/Lizard_518.txt
Lizard_519,1024,763,Lizard,112.017556,82.56,682.987242,947.84,./data/annotations/train/Lizard_519.txt
Lizard_52,768,1024,Lizard,273.28,366.080256,782.72,767.360256,./data/annotations/train/Lizard_52.txt
Lizard_520,681,1024,Lizard,73.6,266.505945,803.84,668.827806,./data/annotations/train/Lizard_520.txt
Lizard_521,768,1024,Lizard,39.68,178.56,990.72,579.2002560000001,./data/annotations/train/Lizard_521.txt
Lizard_522,798,1024,Lizard,143.106048,395.820768,747.3295360000001,559.55361,./data/annotations/train/Lizard_522.txt
Lizard_523,681,1024,Lizard,206.08,94.814949,844.8,666.2652029999999,./data/annotations/train/Lizard_523.txt
Lizard_524,720,1024,Lizard,200.96,376.01424,837.12,591.24528,./data/annotations/train/Lizard_524.txt
Lizard_525,459,1024,Lizard,126.795776,28.888083,1011.160064,394.80426,./data/annotations/train/Lizard_525.txt
Lizard_526,679,1024,Lizard,289.92,62.775586999999994,538.24,485.548826,./data/annotations/train/Lizard_526.txt
Lizard_527,683,1024,Lizard,451.84,226.812689,1017.6,428.63714000000004,./data/annotations/train/Lizard_527.txt
Lizard_528,576,1024,Lizard,1.28,174.079872,797.44,491.519808,./data/annotations/train/Lizard_528.txt
Lizard_529,768,1024,Lizard,198.4,78.08025599999999,844.16,702.080256,./data/annotations/train/Lizard_529.txt
Lizard_53,768,1024,Lizard,248.32,94.08,867.2,719.360256,./data/annotations/train/Lizard_53.txt
Lizard_530,697,1024,Lizard,240.64,183.69086499999997,1024.0,697.0,./data/annotations/train/Lizard_530.txt
Lizard_531,768,1024,Lizard,11.52,103.040256,827.52,762.8797440000001,./data/annotations/train/Lizard_531.txt
Lizard_532,681,1024,Lizard,28.000256,205.999776,632.000512,573.999918,./data/annotations/train/Lizard_532.txt
Lizard_533,682,1024,Lizard,282.24,263.587544,744.96,681.3602840000001,./data/annotations/train/Lizard_533.txt
Lizard_534,683,1024,Lizard,85.12,342.78130799999997,531.2,548.450366,./data/annotations/train/Lizard_534.txt
Lizard_535,768,1024,Lizard,0.0,198.399744,880.0,602.88,./data/annotations/train/Lizard_535.txt
Lizard_536,768,1024,Lizard,7.68,202.23974399999997,851.2,767.360256,./data/annotations/train/Lizard_536.txt
Lizard_537,768,1024,Lizard,119.68,267.519744,840.32,700.160256,./data/annotations/train/Lizard_537.txt
Lizard_538,678,1024,Lizard,0.64,77.46760199999999,744.32,669.0368399999999,./data/annotations/train/Lizard_538.txt
Lizard_539,685,1024,Lizard,382.08,155.420335,622.72,623.59934,./data/annotations/train/Lizard_539.txt
Lizard_54,639,1024,Lizard,159.36,154.947915,1018.88,532.713213,./data/annotations/train/Lizard_54.txt
Lizard_540,682,1024,Lizard,362.733568,90.665762,881.154048,671.569492,./data/annotations/train/Lizard_540.txt
Lizard_541,732,1024,Lizard,132.267008,82.16334,808.532992,640.233552,./data/annotations/train/Lizard_541.txt
Lizard_542,629,1024,Lizard,115.2,50.601792,795.52,618.751703,./data/annotations/train/Lizard_542.txt
Lizard_543,1024,935,Lizard,71.923005,104.117248,764.316685,999.312384,./data/annotations/train/Lizard_543.txt
Lizard_544,768,1024,Lizard,127.36,346.880256,826.88,583.040256,./data/annotations/train/Lizard_544.txt
Lizard_545,1024,768,Lizard,48.639744,296.32,720.639744,853.12,./data/annotations/train/Lizard_545.txt
Lizard_546,683,1024,Lizard,0.0,119.172572,747.52,631.1022449999999,./data/annotations/train/Lizard_546.txt
Lizard_547,768,1024,Lizard,10.24,37.760256,855.68,768.0,./data/annotations/train/Lizard_547.txt
Lizard_548,1024,768,Lizard,214.400256,120.96,764.16,737.28,./data/annotations/train/Lizard_548.txt
Lizard_549,766,1024,Lizard,17.28,181.25245199999998,981.76,600.759246,./data/annotations/train/Lizard_549.txt
Lizard_55,768,1024,Lizard,9.6,359.679744,935.68,617.600256,./data/annotations/train/Lizard_55.txt
Lizard_550,683,1024,Lizard,108.8,84.573841,735.36,683.0,./data/annotations/train/Lizard_550.txt
Lizard_551,683,1024,Lizard,670.5592320000001,252.10964299999998,969.517056,683.0,./data/annotations/train/Lizard_551.txt
Lizard_552,768,1024,Lizard,165.12,78.08025599999999,719.36,373.760256,./data/annotations/train/Lizard_552.txt
Lizard_553,683,1024,Lizard,2.56,213.998243,737.92,683.0,./data/annotations/train/Lizard_553.txt
Lizard_554,768,1024,Lizard,1.000448,236.000256,739.9997440000001,472.99968,./data/annotations/train/Lizard_554.txt
Lizard_555,630,1024,Lizard,23.04,105.00021000000001,611.84,630.0,./data/annotations/train/Lizard_555.txt
Lizard_556,768,1024,Lizard,117.12,49.280256,689.92,762.8797440000001,./data/annotations/train/Lizard_556.txt
Lizard_557,768,1024,Lizard,130.56,204.800256,846.72,560.64,./data/annotations/train/Lizard_557.txt
Lizard_558,681,1024,Lizard,97.92,306.225951,601.6,650.249445,./data/annotations/train/Lizard_558.txt
Lizard_559,768,1024,Lizard,39.999488,25.999872000000003,816.0,768.0,./data/annotations/train/Lizard_559.txt
Lizard_56,768,1024,Lizard,61.44,191.360256,855.04,682.880256,./data/annotations/train/Lizard_56.txt
Lizard_560,852,1024,Lizard,26.88,275.25138,1020.16,654.84294,./data/annotations/train/Lizard_560.txt
Lizard_561,730,1024,Lizard,155.32544,77.70047000000001,1021.1235839999999,593.78419,./data/annotations/train/Lizard_561.txt
Lizard_562,683,1024,Lizard,0.0,246.03367500000002,609.28,591.3782820000001,./data/annotations/train/Lizard_562.txt
Lizard_563,618,1024,Lizard,60.00025600000001,116.72474999999999,1004.8,612.403392,./data/annotations/train/Lizard_563.txt
Lizard_564,768,1024,Lizard,61.44,236.16,928.64,428.15999999999997,./data/annotations/train/Lizard_564.txt
Lizard_565,681,1024,Lizard,8.32,300.817449,908.8,552.99243,./data/annotations/train/Lizard_565.txt
Lizard_566,683,1024,Lizard,0.64,221.686774,846.72,489.504734,./data/annotations/train/Lizard_566.txt
Lizard_567,768,1024,Lizard,0.0,182.39999999999998,830.72,668.16,./data/annotations/train/Lizard_567.txt
Lizard_568,683,1024,Lizard,0.0,163.635189,425.244672,562.052311,./data/annotations/train/Lizard_568.txt
Lizard_569,683,1024,Lizard,138.24,210.153636,594.56,528.588043,./data/annotations/train/Lizard_569.txt
Lizard_57,683,1024,Lizard,98.56,1.2813080000000001,1017.6,681.718692,./data/annotations/train/Lizard_57.txt
Lizard_570,1024,766,Lizard,71.091694,144.0,685.301134,979.84,./data/annotations/train/Lizard_570.txt
Lizard_571,768,1024,Lizard,24.000512,44.00025599999999,741.000192,537.000192,./data/annotations/train/Lizard_571.txt
Lizard_572,1024,684,Lizard,137.696724,142.72,345.842712,499.84,./data/annotations/train/Lizard_572.txt
Lizard_573,501,1024,Lizard,238.08,141.587109,1023.36,466.40394599999996,./data/annotations/train/Lizard_573.txt
Lizard_574,683,1024,Lizard,215.68,94.82567099999999,771.84,576.641874,./data/annotations/train/Lizard_574.txt
Lizard_575,768,1024,Lizard,244.48,66.560256,627.2,768.0,./data/annotations/train/Lizard_575.txt
Lizard_576,683,1024,Lizard,85.12,12.814446,960.0,665.700976,./data/annotations/train/Lizard_576.txt
Lizard_577,683,1024,Lizard,106.974208,126.611808,498.276352,641.499554,./data/annotations/train/Lizard_577.txt
Lizard_578,683,1024,Lizard,50.56,85.855832,876.16,683.0,./data/annotations/train/Lizard_578.txt
Lizard_579,768,986,Lizard,123.86625,274.50624000000005,910.20125,635.3733119999999,./data/annotations/train/Lizard_579.txt
Lizard_58,683,1024,Lizard,0.0,279.99175199999996,975.36,567.6713520000001,./data/annotations/train/Lizard_58.txt
Lizard_580,768,1024,Lizard,236.8,302.079744,922.88,527.360256,./data/annotations/train/Lizard_580.txt
